Oven,Name,Cost,Revenue,Quantity,Hours to Cook,Unlocked?,Completed?,Primary Color,Holiday,Season,Type,Other Tags
Princess Oven,Mardi Gras Macarons,1380,2200,550,3,FALSE,FALSE,,,,Macarons,
Princess Oven,Mask Cookies,1620,3000,750,8,FALSE,FALSE,,,,,
Princess Oven,Peach Candle Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Princess Oven,Bottle Bubbly Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Princess Oven,Princess's Plum Pudding,940,1400,350,1,FALSE,TRUE,Brown,,,Puddings/Parfaits,
Prismatic Oven,Frozen Prism,1220,2375,475,2,TRUE,FALSE,White,,,,
Prismatic Oven,Refractive Jelly,1480,3125,625,4,TRUE,FALSE,Pink,Halloween,,,
Prismatic Oven,Prism Pops,1540,3250,650,5,TRUE,FALSE,Yellow,,,,
Puebla Drink Maker,Agua Fresca,2720,5200,1300,16,FALSE,FALSE,,,,,
Puebla Drink Maker,Horchata,860,1300,325,1,FALSE,FALSE,,,,,
Puebla Drink Maker,Chocolate Mexicano,2220,3800,950,4,FALSE,FALSE,,,,,
Puebla Oven,Tres Leches Cake,3760,8100,2025,5,FALSE,TRUE,Pink,,,,
Puebla Oven,Marranitos,2200,3700,925,4,FALSE,FALSE,,,,,
Puebla Oven,Pan Dulce,1900,3000,750,2,FALSE,FALSE,,,,,
Puff Oven,Mocha Puff,2400,4200,1050,6,FALSE,FALSE,,,,,
Puff Oven,Vanilla Puff,1960,3300,825,4,FALSE,FALSE,,,,,
Puff Oven,Strawberry Puff,2780,5100,1275,8,FALSE,FALSE,,,,,
Pumpkin Patch Dispenser,Butter Brew,1220,1900,475,2,TRUE,TRUE,,,,,
Pumpkin Patch Dispenser,Iced Patch Cooler,1600,2900,725,7,TRUE,TRUE,,,,,
Pumpkin Patch Dispenser,Pumpkin Gelato,1640,3100,775,10,TRUE,TRUE,,,,Ice Creams,
Pumpkin Patch Oven,Pumpkin Praline Pie,1220,1900,475,2,TRUE,TRUE,,,,Pies,
Pumpkin Patch Oven,Chocolate Patch Cake,1380,2200,550,3,TRUE,TRUE,,,,,
Pumpkin Patch Oven,Pumpkin Crisp,1540,2600,650,5,TRUE,TRUE,,,,,
Pumpkin Producer,Pumpkin Sorbet,3360,6200,1550,8,FALSE,FALSE,,,,,
Pumpkin Producer,Pumpkin Shake,2900,5100,1275,6,FALSE,FALSE,,,,,
Pumpkin Producer,Pumpkin Spice Latte,2380,4000,1000,4,FALSE,FALSE,,,,,
Pumpkin Producer,Pumpkin Flambe,2420,5250,1050,6,FALSE,FALSE,,,,,
Pumpkin Producer,Pumpkin Juice,2260,4750,950,4,FALSE,FALSE,,,,,
Pumpkin Producer,Pumpkin Hot Chocolate,2480,5625,1125,8,FALSE,FALSE,,,,,
Pumpkin Stove,Pumpkin Cake Pops,1980,3500,875,6,FALSE,FALSE,,,,,
Pumpkin Stove,Cauldron Cakes,1620,2700,675,4,FALSE,FALSE,,,,,
Pumpkin Stove,Ghost Berries,1140,1800,450,2,FALSE,FALSE,,,,,
Pumpkistove,Blueberry Jack Pies,1220,1900,475,2,FALSE,FALSE,,,,,
Pumpkistove,Pie O Lantern,1600,2900,725,7,FALSE,FALSE,,,,,
Pumpkistove,Webbed Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Quaint Cooker,Mini Pies,1020,1600,400,1,FALSE,FALSE,,,,,
Quaint Cooker,Mini Cakes,1740,2800,700,3,FALSE,FALSE,,,,,
Quaint Cooker,Mini Macaroons,2220,3800,950,5,FALSE,FALSE,,,,Macarons,
Quaint Stove,Mini Cheesecake,1160,2000,500,5,FALSE,FALSE,,,,,
Quaint Stove,Mini Lemon Tarts,1080,1800,450,4,FALSE,FALSE,,,,,
Quaint Stove,Mini Doughnuts,760,1200,300,2,FALSE,FALSE,,,,,
Quilted Oven,Autumn Button Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Quilted Oven,Quilted Cakes,1380,2200,550,3,FALSE,FALSE,,,,,
Quilted Oven,Quilted Turkey Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Radiant Oven,Rose Glass Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Radiant Oven,Stained Glass Cookies,1380,2200,550,3,FALSE,FALSE,,,,,
Radiant Oven,Caramel Bowl Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Rainbow Cloud Oven,Rainbow Cloud Cupcake,1220,1900,475,2,TRUE,TRUE,,,,Cupcakes,
Rainbow Cloud Oven,Rainbow Cloud Tier Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Rainbow Cloud Oven,Rainbow Cloud Cake,1380,2200,550,,FALSE,FALSE,,,,,
Rainbow Oven,Scarecrow Cookie,940,1400,350,1,TRUE,TRUE,,,Fall,Cookies,
Rainbow Oven,Muscat Croissants,940,1400,350,1,TRUE,TRUE,Green,,,Breads,ooglay
Rainbow Oven,Rainbow Dips,1960,3300,825,4,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Vaporwave Donuts,1380,2200,550,3,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Vaporwave Cotton Candy,940,1400,350,1,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Vaporwave Cupcakes,1620,3000,750,8,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Sprinkle Berries,2400,4200,1050,6,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Rainbow Cake,2780,5100,1275,8,TRUE,TRUE,Rainbow,,,,
Rainbow Oven,Rainbow Croissant,1620,3000,750,8,FALSE,FALSE,,,,,
Rainbow Oven,Strawberry Croissants,1380,2200,550,3,FALSE,FALSE,,,,,
Rainbow Oven,Cowardly Lion Cookie,1620,3000,750,8,FALSE,FALSE,,,,,
Rainbow Oven,Tin Man Cookie,1380,2200,550,3,FALSE,FALSE,,,,,
Red Bird Oven,Frilly Pumpkin Pie,1220,1900,475,2,FALSE,FALSE,,,,,
Red Bird Oven,Dainty Pecan Cupcake,1380,2200,550,3,FALSE,FALSE,,,,,
Red Bird Oven,Zesty Autumn Bread,1540,2600,650,5,FALSE,FALSE,,,,,
Red Gift Stove,Candy Cane Cupcake,1480,2500,625,4,FALSE,FALSE,,,,,
Red Gift Stove,Peppermint Nougat,3120,6100,1525,11,FALSE,FALSE,,,,,
Red Gift Stove,Gingerbread House,940,1400,350,1,FALSE,FALSE,,,,,
Red Shop Oven,Chocolate Dip Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Red Shop Oven,Peppermint Fluff,1380,2200,550,3,FALSE,FALSE,,,,,
Red Shop Oven,Peppermint Stick Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Red Team Oven,Cherry Chip Cupcakes,1220,1900,475,2,FALSE,FALSE,,,,,
Red Team Oven,Red Lava Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Red Team Oven,Crimson Candy Apple,1540,2600,650,5,FALSE,FALSE,,,,,
Reds Oven,Aces Cake,1220,1900,475,2,TRUE,TRUE,,,,,
Reds Oven,Lucky Pick,1380,2200,550,3,TRUE,TRUE,,,,,
Reds Oven,Fortunice Tea,1540,2600,650,5,TRUE,TRUE,,,,Hot Teas,
Relaxed Oven,Blooming Mousse,1220,1900,475,2,FALSE,FALSE,,,,,
Relaxed Oven,Berry Cage,1380,2200,550,3,FALSE,FALSE,,,,,
Relaxed Oven,Romantic Forest Cup,1540,2600,650,5,FALSE,FALSE,,,,,
Resolute Drinks,Morning Shake,1220,2100,525,5,TRUE,FALSE,Pink,,,Smoothies & Milkshakes,
Resolute Drinks,Carrot Shake,1340,2300,575,6,TRUE,FALSE,Orange,,,Smoothies & Milkshakes,
Resolute Drinks,Sinless Sweet,1440,2600,650,7,TRUE,FALSE,Brown,,,Smoothies & Milkshakes,
Rocket Oven,Lemon Chess Pie,960,1500,375,1,TRUE,FALSE,Tan,,,Pies,
Rocket Oven,Peanut Pie,1660,2700,675,3,TRUE,FALSE,Brown,,,,
Rocket Oven,Banana Pie,2360,4100,1025,6,TRUE,FALSE,Tan,,,Pies,
Rocky Oven,Rocky Road Cookies,1220,1900,475,2,TRUE,FALSE,,,,,
Rocky Oven,Mushroom Cake Pops,1600,2900,725,7,TRUE,FALSE,,,,,
Rocky Oven,Sugar Crystals,1640,3100,775,10,TRUE,FALSE,,,,,
Roller Malt Maker,Chocolate Malt,1020,1600,400,1,TRUE,FALSE,Brown,,,Smoothies & Milkshakes,<3
Roller Malt Maker,Vanilla Malt,920,1500,375,2,TRUE,FALSE,,,,,
Roller Malt Maker,Strawberry Malt,940,1500,375,3,TRUE,FALSE,,,,,
Roller Oven,Roller Cookies,720,1100,275,0.5,TRUE,TRUE,Teal,,,Cookies,Music
Roller Oven,Cranberry Cobbler,540,800,200,1,TRUE,FALSE,,,,,
Roller Oven,Roller Derby Pie,600,1000,250,2,TRUE,FALSE,,,,,
Rollercoaster Soda Fountain,The Climb,1540,3250,650,5,TRUE,FALSE,,,,,
Rollercoaster Soda Fountain,The Drop,1600,3625,725,7,TRUE,FALSE,,,,,
Rollercoaster Soda Fountain,Zero G,1640,3875,775,10,TRUE,FALSE,,,,,
Roman Hearth,Pompeii Bread,1020,1600,400,1,FALSE,FALSE,,,,,
Roman Hearth,Roman Nut Tart,860,1400,350,2,FALSE,FALSE,,,,,
Roman Hearth,Honeycomb Cake,980,1600,400,4,FALSE,FALSE,,,,,
Romantic Stove,Red Cinnavelvet Roll,1220,1900,475,2,FALSE,FALSE,,,,,
Romantic Stove,Cupid Truffles,1600,2900,725,7,FALSE,FALSE,,,,,
Romantic Stove,Valentines Crescent,1640,3100,775,10,FALSE,FALSE,,,,,
Rose Gold Oven,Rose Gold Macarons,2560,4200,1050,3,FALSE,FALSE,,,,Macarons,
Rose Gold Oven,Rose Gold Donuts,1720,2900,725,4,FALSE,FALSE,,,,,
Rose Gold Oven,Rose Gold Flan,1540,2600,650,5,FALSE,FALSE,,,,,
Rose Gold Stove,White Chocolate Strawberries,1800,3200,800,6,FALSE,FALSE,,,,,
Rose Gold Stove,Rose Gold Slush,1460,2700,675,8,FALSE,FALSE,,,,,
Rose Gold Stove,Rose Gold Cupcakes,2060,3400,850,4,FALSE,FALSE,,,,,
Rose Heart Oven,Heart Strawberries,1220,1900,475,2,FALSE,FALSE,,,,,
Rose Heart Oven,Chococherry Macarons,1380,2200,550,3,FALSE,FALSE,,,,Macarons,
Rose Heart Oven,Heart Waffles,1540,2600,650,5,FALSE,FALSE,,,,,
Rose Oven,Honey Bee Cookie,940,1400,350,1,TRUE,TRUE,Yellow,,,Cookies,
Rose Oven,Chocolate Roll Cake,940,1400,350,1,TRUE,TRUE,Brown,,,Roll Cake,
Rose Oven,Heart Tart Cookies,940,1400,350,1,TRUE,TRUE,Pink,Valentine's Day,,Cookies,
Rose Oven,Violet Biscuit,1380,2200,550,3,TRUE,FALSE,,,,,
Rose Oven,Strawberry Parfait,940,1400,350,1,TRUE,FALSE,Pink,,,Puddings/Parfaits,<3
Rose Oven,Red Rose Cake,2660,4400,1100,4,TRUE,TRUE,Pink,,,Single Layer Cakes,
Rose Oven,Pink Rose Cupcakes,3040,5300,1325,6,TRUE,FALSE,Pink,,,Cupcakes,
Rose Oven,Rose Cookies,2020,3300,825,3,TRUE,FALSE,Red,,,Cookies,
Rose Oven,Decorated Heart Cookies,1380,2200,550,3,FALSE,FALSE,,,,Cookies,
Rose Oven,Cherub Cookies,1620,3000,750,8,FALSE,FALSE,,,,Cookies,
Rose Oven,Strawberry Roll Cakes,1380,2200,550,3,FALSE,FALSE,,,,,
Rose Oven,Sakura Roll Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Rose Oven,Raspberry Panna Cotta,1380,2200,550,3,FALSE,FALSE,,,,,
Rose Oven,Rose Pudding,1620,3000,750,8,FALSE,FALSE,,,,,
Rose Oven,Ladybug Cookies,1380,2200,550,3,FALSE,FALSE,Red,,,Cookies,Animal
Rose Oven,Butterfly Cookie,1620,3000,750,8,FALSE,FALSE,,,,Cookies,
Rose Oven,Poppy Seed Muffins,940,1400,350,1,TRUE,TRUE,Pink,,,,
Rose Oven,Cherry Rose Tart,1620,3000,750,8,FALSE,FALSE,,,,,
Rose Oven,Macarons of Friendship,940,1400,350,1,TRUE,TRUE,,,,Macarons,Pastels
Rose Oven,Heart to Heart Cookies,1620,3000,750,8,FALSE,FALSE,,,,Cookies,
Rose Oven,Gal Pal Berry Scones,1380,2200,550,3,FALSE,FALSE,,,,,
Rosey Resevoir,Spring Cocoa,1220,1900,475,2,TRUE,TRUE,,,,Hot Chocolates,
Rosey Resevoir,Budding Tea,1600,2900,725,7,TRUE,TRUE,,,,Hot Teas,
Rosey Resevoir,Bloomcakes,1640,3100,775,10,TRUE,TRUE,,,,,
Rosey Resevoir,Budding Rose Tea,1600,2900,725,7,FALSE,FALSE,,,,,
Royal Oven,Royal Palace Cake,3260,6200,1550,10,FALSE,FALSE,,,,,
Royal Oven,Ball Gown Cupcakes,2920,5400,1350,8,FALSE,FALSE,,,,,
Royal Oven,Rock Candy Pendant,2180,3600,900,4,FALSE,FALSE,,,,,
Ruby Oven,Ruby Promise,1220,1900,475,2,TRUE,FALSE,Red,,,Multi Layer Cakes,
Ruby Oven,Ruby Petals,1480,2500,625,4,TRUE,FALSE,Red,,,Multi Layer Cakes,
Ruby Oven,Ruby Forever,1620,3000,750,8,TRUE,FALSE,Red,,,Multi Layer Cakes,
Rustic Gingerbread Oven,Snowflake Gingerbread,1220,1900,475,2,TRUE,FALSE,,,,,
Rustic Gingerbread Oven,Bear Gingerbread,1380,2200,550,3,FALSE,FALSE,,,,,
Rustic Gingerbread Oven,Reindeer Gingerbread,1540,2600,650,5,FALSE,FALSE,,,,,
Sakura Oven,Sakura Sugar Cookie,1220,1900,475,2,TRUE,TRUE,Pink,,Spring,Cookies,
Sakura Oven,Sakura Inari,1380,2200,550,3,TRUE,TRUE,Pink,,,,
Sakura Oven,Sakura Cream Puff,1540,2600,650,5,TRUE,TRUE,Pink,,,Pastries,
Sakura Stove,Sakura Wagashi,1220,1900,475,2,TRUE,TRUE,Pink,,,Candies/Sweets,
Sakura Stove,Sakura Mochi Donuts,1600,2900,725,7,TRUE,TRUE,Pink,,,Ice Creams,
Sakura Stove,Sakura Cheese Cake,1640,3100,775,10,TRUE,TRUE,Pink,,,Single Layer Cakes,
Sandy Oven,Shore Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Sandy Oven,Beach Bucket Cake,1600,2900,725,7,FALSE,FALSE,,,,,
Sandy Oven,Sand Castle Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Santa's Oven,Ugly Sweaters,940,1400,350,1,TRUE,FALSE,,,,,
Santa's Oven,Strawberry Santas,940,1400,350,1,TRUE,FALSE,,Christmas,,,
Santa's Oven,Claus Cupcake,2280,3800,950,4,TRUE,FALSE,,Christmas,,Cupcakes,
Santa's Oven,Reindeer Cake,3040,5300,1325,6,TRUE,FALSE,,Christmas,,,
Santa's Oven,Holiday Cookies,3860,7100,1775,8,TRUE,FALSE,,Christmas,,Cookies,
Santa's Oven,Hot Cocoa Cookie Cups,1380,2200,550,3,FALSE,FALSE,,,,,
Santa's Oven,Christmas Tree Cookie Stack,1620,3000,750,8,FALSE,FALSE,,,,,
Santa's Oven,Fruitcake Wreath,1380,2200,550,3,FALSE,FALSE,,,,,
Santa's Oven,Fruit Christmas Tree,1620,3000,750,8,FALSE,FALSE,,,,,
Santa's Pizza Oven,Stocking Pizza,1220,1900,475,2,FALSE,FALSE,,,,,
Santa's Pizza Oven,Star Pizza,1600,2900,725,7,FALSE,TRUE,,,,,
Santa's Pizza Oven,Reindeer Pizza,1640,3100,775,10,FALSE,FALSE,,,,,
Santa's Shop Oven,Santa Hat Brownies,1140,1800,450,2,TRUE,FALSE,,Christmas,,Brownies,
Santa's Shop Oven,North Pole Cupcakes,1620,2700,675,4,TRUE,FALSE,,Christmas,,Cupcakes,
Santa's Shop Oven,Christmas Cake,1980,3500,875,6,TRUE,FALSE,,Christmas,,,
Santas Shop Fountain,Hazelnut Eggnog,2060,900,3600,6,FALSE,FALSE,,,,,
Santas Shop Fountain,Gingerbread Eggnog,1680,2800,700,4,FALSE,FALSE,,,,,
Santas Shop Fountain,Chocolate Eggnog,1180,1900,475,2,FALSE,FALSE,,,,,
Sapphire Oven,Sapphire Promise,1220,1900,475,2,TRUE,FALSE,Blue,,,Multi Layer Cakes,
Sapphire Oven,Sapphire Petals,1480,2500,625,4,TRUE,TRUE,Blue,,,Multi Layer Cakes,
Sapphire Oven,Sapphire Forever,1620,3000,750,8,TRUE,FALSE,Blue,,,Multi Layer Cakes,
Savory Cafe Oven,Eggy Croissant,1220,1900,475,2,FALSE,FALSE,,,,,
Savory Cafe Oven,Bagel Egg & Cheese,1600,2900,725,7,FALSE,FALSE,,,,,
Savory Cafe Oven,Avocado Toast,1640,3100,775,10,FALSE,FALSE,,,,,
Scandinavian Stove,Ebelskivers,1220,1900,475,2,FALSE,FALSE,,,,,
Scandinavian Stove,Rose Sandkage,1600,2900,725,7,FALSE,FALSE,,,,,
Scandinavian Stove,Kransekake,1640,3100,775,10,FALSE,FALSE,,,,,
Schmear Stove,Cheddar Bagel,1220,1900,475,2,TRUE,TRUE,,,,Breads,
Schmear Stove,Turkey Bagel Sandwich,1380,2200,550,3,TRUE,TRUE,,,,Savory,
Schmear Stove,Bagel and Lox,1540,2600,650,5,TRUE,TRUE,,,,Breads,
Shamrock Drinks Machine,Shamrock Milkshake,1220,1900,475,2,FALSE,FALSE,,,,,
Shamrock Drinks Machine,Irish Cream Latte,1600,2900,725,7,FALSE,FALSE,,,,,
Shamrock Drinks Machine,Leprechaun Lemonade,1640,3100,775,10,FALSE,FALSE,,,,,
Shamrock Oven,Pot O' Gold Cake,1580,2800,700,6,FALSE,FALSE,,,,,
Shamrock Oven,Celtic Cookies,1380,2200,550,3,FALSE,FALSE,,,,,
Shamrock Oven,Lucky Cupcakes,1480,2500,625,4,FALSE,FALSE,,,,,
Shamrock Stove,Eire Soda Bread,1640,3200,800,11,FALSE,FALSE,,,,,
Shamrock Stove,Shamrock Brownies,1380,2200,550,3,FALSE,FALSE,,,,,
Shamrock Stove,Rainbow Doughnut,1620,3000,750,8,FALSE,FALSE,,,,,
Shaved Ice Maker,Honeyhive Cupcakes,940,1400,350,1,TRUE,TRUE,,,,,
Shaved Ice Maker,Chocolate Circles,940,1400,350,1,TRUE,TRUE,Brown,,,,
Shaved Ice Maker,Mango Coconut Shaved Ice,940,1400,350,1,TRUE,TRUE,,,Summer,Smoothies & Milkshakes,
Shaved Ice Maker,Frozen Yogurt Fruit Bites,1380,2200,550,3,TRUE,TRUE,,,,,
Shaved Ice Maker,Carnival Snow Cone,940,1400,350,1,TRUE,TRUE,,,,,
Shaved Ice Maker,Blue Raspberry Ice,1520,2400,600,2,TRUE,TRUE,Blue,,Summer,Smoothies & Milkshakes,
Shaved Ice Maker,Strawberry Ice,2600,4300,1075,4,TRUE,TRUE,Red,,Summer,Smoothies & Milkshakes,
Shaved Ice Maker,Rainbow Ice,4600,8400,2100,8,TRUE,TRUE,Rainbow,,Summer,Smoothies & Milkshakes,
Shaved Ice Maker,Fruit Sorbet,1620,3000,750,8,FALSE,FALSE,,,,,
Shaved Ice Maker,Matcha Shaved Ice,1380,2200,550,3,FALSE,FALSE,,,,,
Shaved Ice Maker,Fig Shaved Ice,1620,3000,750,8,FALSE,FALSE,,,,,
Shaved Ice Maker,Rainbow Circles,1380,2200,550,3,FALSE,FALSE,,,,,
Shaved Ice Maker,Banana Split Circles,1620,3000,750,8,FALSE,FALSE,,,,,
Shaved Ice Maker,Churro Cream Bowl,1380,2200,550,3,FALSE,FALSE,,,,,
Shaved Ice Maker,Berry Best Cheese Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Shaved Ice Maker,Strawberry Guri Guri,940,1400,350,1,TRUE,TRUE,Pink,,,Ice Creams,
Shaved Ice Maker,Passion Fruit Guri Guri,1380,2200,550,3,TRUE,TRUE,Yellow,,,Ice Creams,
Shaved Ice Maker,Pineapple Guri Guri,1620,3000,750,8,TRUE,TRUE,,,,Ice Creams,
Shimmering Stove,Bubble Cheesecake,1220,1900,475,2,FALSE,FALSE,,,,,
Shimmering Stove,Sugarfly Cupcake,1600,2900,725,7,FALSE,FALSE,,,,,
Shimmering Stove,Starry Light Cookies,1640,3100,775,10,FALSE,TRUE,,,,,
Shine Stove,Rainbow Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Shine Stove,Pastel Swirl,1600,2900,725,7,FALSE,FALSE,,,,,
Shine Stove,Candy Rosebud,1640,3100,775,10,FALSE,FALSE,,,,,
Shore Wood Oven,Coconut Bibingka,1220,1900,475,2,FALSE,FALSE,,,,,
Shore Wood Oven,Taho,1600,2900,725,7,FALSE,FALSE,,,,,
Shore Wood Oven,Turon,1640,3100,775,10,FALSE,FALSE,,,,,
Shoreline Oven,Beach Cobbler,1220,1900,475,2,FALSE,FALSE,,,,,
Shoreline Oven,Sugarstar Cookies,1380,2200,550,3,FALSE,FALSE,,,,,
Shoreline Oven,Sandy Apple Crumb Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Shoreline Stove,Sugary Seashells,1220,1900,475,2,FALSE,FALSE,,,,,
Shoreline Stove,Donut Crabs,1600,2900,725,7,FALSE,FALSE,,,,,
Shoreline Stove,Lemon Berry Popcorn,1640,3100,775,10,FALSE,FALSE,,,,,
Shortbread Oven,Strawberry Shortbread Cookies,1220,1900,475,2,TRUE,FALSE,Pink,,,Cookies,
Shortbread Oven,Shortbread Snowflakes,1380,2200,550,3,FALSE,FALSE,,,,,
Shortbread Oven,Shortbread Bears,1540,2600,650,5,FALSE,FALSE,,,,,
Sicilian Oven,Chocolate Cherry Cannoli,1220,1900,475,2,TRUE,FALSE,Brown,,,,
Sicilian Oven,Limoncello Tiramisu,1380,2200,550,3,TRUE,FALSE,,,,,
Sicilian Oven,Panna Cotta Tart,1540,2600,650,5,TRUE,FALSE,Pink,Valentine's Day,,,
Silver Studded Stove,White Lemon Truffles,1220,1900,475,2,FALSE,FALSE,,,,,
Silver Studded Stove,Evergreen Cakes,1600,2900,725,7,FALSE,FALSE,,,,,
Silver Studded Stove,Gingerbread Cannolis,1640,3100,775,10,FALSE,FALSE,,,,,
Snack Cooler,Matzoh Fridge Cake,1540,3250,650,5,FALSE,FALSE,,,,,
Snack Cooler,Frozen Cocoa Cheesecake,1120,2250,450,3,FALSE,FALSE,,,,,
Snack Cooler,Salted Caramel Pudding,800,1500,300,1,FALSE,FALSE,,,,,
Snowman Fountain,Candy Cappuccino,1700,2800,700,4,TRUE,FALSE,,,,Coffees,
Snowman Fountain,Gingerbread Latte,1880,3200,800,5,TRUE,FALSE,,,,Coffees,
Snowman Fountain,Holly Hot Chocolate,2060,3600,900,6,TRUE,FALSE,,,,Hot Chocolates,
Snowman Stove,Reindeer Pops,1200,1900,475,2,FALSE,FALSE,,,,,
Snowman Stove,Snowman Sandies,1460,2400,600,3,FALSE,FALSE,,,,,
Snowman Stove,Winter Tree Truffles,840,1300,325,1,FALSE,FALSE,,,,,
Snowy Cabin Stove,Snowy Forest Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Snowy Cabin Stove,Snowy Yule Log,1600,2900,725,7,FALSE,FALSE,,,,,
Snowy Cabin Stove,Snowy Gingerbread Cabin,1640,3100,775,10,FALSE,FALSE,,,,,
Softy Machine,Pineapple Soft Serve,1220,1900,475,2,FALSE,FALSE,,,,,
Softy Machine,Chocolate Swirl Soft Serve,1600,2900,725,7,FALSE,FALSE,,,,,
Softy Machine,Rainbow Soft Serve,1640,3100,775,10,FALSE,FALSE,,,,,
Sonic Victorian Oven,Sweet Cream Rolls,940,1400,350,1,TRUE,TRUE,,,,,
Sonic Victorian Stove,Ginger Root Tea,1440,2300,575,2,TRUE,FALSE,,,,Hot Teas,
Southwest Oven,Churro Cheesecake Bars,1320,2100,525,2,TRUE,FALSE,Brown,,,,
Southwest Oven,Apple Pie Taquitos,1400,2400,600,4,TRUE,FALSE,,,,,
Southwest Oven,Dreamcatcher Cookies,1420,2500,625,6,TRUE,FALSE,,,,Cookies,
Space Stove,Space Cupcakes,1220,1900,475,2,FALSE,FALSE,,,,,
Space Stove,Constellation Cake,1600,2900,725,7,FALSE,FALSE,,,,,
Space Stove,Rocket Launch Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Spangled Stove,Summer Berry Pie,1220,1900,475,2,FALSE,TRUE,,Independence Day,,,
Spangled Stove,Ice Cream Cookie,1600,2900,725,7,FALSE,FALSE,,,,,
Spangled Stove,Star Heart Cookies,1640,3100,775,10,FALSE,FALSE,,,,,
Spanish Mixer,Horchata,300,1000,250,2,FALSE,FALSE,,,,,
Spanish Mixer,Mango Agua Fresca,470,1600,400,4,FALSE,FALSE,,,,,
Spanish Mixer,Spanish Chocolate,700,2600,650,8,FALSE,FALSE,,,,,
Special Petal Stove,Floral Lemon Tarts,1220,1900,475,2,FALSE,FALSE,,,,,
Special Petal Stove,Special Sugar Flower,1600,2900,725,7,FALSE,FALSE,,,,,
Special Petal Stove,Florists Cookies,1640,3100,775,10,FALSE,FALSE,,,,,
Spectral Oven,Spectral Cupcake,3580,7200,1800,12,FALSE,FALSE,,,,,
Spectral Oven,Monstrous Cupcake,3260,6200,1550,10,FALSE,FALSE,,,,,
Spectral Oven,Jack'O'Cupcake,2300,4000,1000,6,FALSE,FALSE,,,,,
Spherified Oven,Ginger Carrot Muffins,1220,1900,475,2,FALSE,TRUE,,,,,
Spherified Oven,Golden Rice Pudding,1600,2900,725,7,FALSE,FALSE,,,,,
Spherified Oven,Sesame Mango Parfait,1640,3100,775,10,FALSE,FALSE,,,,,
Spooky Cauldron,Spooky Sipper,940,1400,350,1,FALSE,FALSE,,,,,
Spooky Cauldron,Skeleton Milk,1480,2500,625,4,FALSE,FALSE,,,,,
Spooky Cauldron,Grave Slush,1580,2800,700,6,FALSE,FALSE,,,,,
Spooky Oven,Fright Bites,1220,1900,475,2,TRUE,TRUE,,Halloween,,,
Spooky Oven,Dead Velvet Cake,1380,2200,550,3,TRUE,FALSE,,Halloween,,,
Spooky Oven,Root Fear Float,1540,2600,650,5,TRUE,FALSE,,Halloween,,,
Spooky Soda Machine,Pumpkin Soda,1640,3100,775,9,FALSE,FALSE,,,,,
Spooky Soda Machine,Glowing Soda,1580,2800,700,6,FALSE,TRUE,Green,,Spring,,<3
Spooky Soda Machine,Muddy Soda,1220,1900,475,2,FALSE,FALSE,,,,,
Spooky Stove,Haunted Fudge,1220,1900,475,2,TRUE,TRUE,,Halloween,,,
Spooky Stove,Voodoo Treats,1600,2900,725,7,TRUE,TRUE,,Halloween,,,
Spooky Stove,Candy Corn Cooler,1640,3100,775,10,TRUE,TRUE,,Halloween,,,
Spring Kettle,Spring Tea,2100,3500,875,4,TRUE,TRUE,,,,Hot Teas,
Spring Kettle,Grape Boba,940,1400,350,1,TRUE,TRUE,,,,Cold Drinks,
Spring Kettle,White Grape Oolong,940,1400,350,1,TRUE,TRUE,,,,Hot Teas,
Spring Kettle,Rose Tea,2460,4300,1075,6,TRUE,TRUE,,,,Hot Teas,
Spring Kettle,Spring Petal Tea,2880,5400,1350,9,TRUE,TRUE,,,,Hot Teas,
Spring Kettle,Passion Fruit Tea,1380,2200,550,3,FALSE,FALSE,,,,,
Spring Kettle,Butterfly Pea Tea,1620,3000,750,8,FALSE,FALSE,,,,,
Spring Kettle,Rose Boba,1380,2200,550,3,FALSE,FALSE,,,,,
Spring Kettle,Popping Boba,1620,3000,750,8,FALSE,FALSE,,,,,
Spring Tea Kettle,Flowering Hibiscus Tea,1220,1900,475,2,TRUE,TRUE,,,,Hot Teas,
